Chromosome,Arm,Band,Abnormality,MorphName,Morph,TopoName,Topo,CaseCount,Gene,Type
7,q,22,del,"Astrocytoma, grade III-IV/Glioblastoma",5104,Brain,801.0,9,,U
7,q,22,del,Leiomyoma,8304,"Uterus, corpus",505.0,13,,U
7,q,22,del,"Acute myeloid leukemia, NOS",1101,,,22,,U
7,q,22,del,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,11,,U
7,q,22,del,"Myelodysplastic syndrome, NOS",1501,,,9,,U
7,q,22,del,"Mature B-cell neoplasm, NOS",1801,,,9,,U
7,q,22,del,Chronic lymphocytic leukemia,1802,,,12,,U
7,q,22,del,Leiomyoma,8304,"Uterus, corpus",505.0,42,,U
7,q,22,del,"Acute myeloid leukemia, NOS",1101,,,33,,U
7,q,22,del,"Myelodysplastic syndrome, NOS",1501,,,14,,U
7,q,22,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,12,,U
7,q,22,del,"Acute myeloid leukemia, NOS",1101,,,51,,U
7,q,22,del,"Myelodysplastic syndrome, NOS",1501,,,17,,U
8,p,22,t,"Myelodysplastic/myeloproliferative disease, NOS",1301,,,9,PCM1::JAK2,B
8,q,22,t,"Chronic myeloid leukemia, aberrant translocation",1203,,,9,BCR::ABL1,B
8,q,22,t,Bilineage or biphenotypic leukemia,1020,,,10,,B
8,q,22,t,"Acute myeloid leukemia, NOS",1101,,,520,"RUNX1::RUNX1T1,RUNX1::ZFPM2,RUNX1+,TRIQK::RUNX1",B
8,q,22,t,Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,99,RUNX1::RUNX1T1,B
8,q,22,t,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,1171,RUNX1::RUNX1T1,B
8,q,22,t,Acute promyelocytic leukemia (FAB type M3),1106,,,9,RUNX1::RUNX1T1,B
8,q,22,t,Acute myelomonocytic leukemia (FAB type M4),1107,,,65,RUNX1::RUNX1T1,B
8,q,22,t,"Chronic myeloid leukemia, t(9;22)",1202,,,12,RUNX1::RUNX1T1,B
8,q,22,t,"Myelodysplastic syndrome, NOS",1501,,,13,RUNX1+,B
8,q,22,t,Refractory anemia with excess of blasts (FAB),1509,,,9,,B
8,p,22,add,Multiple myeloma,1702,,,8,,U
8,q,22,del,"Acute myeloid leukemia, NOS",1101,,,8,,U
8,q,22,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,8,,U
8,q,22,der,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,21,,U
8,q,22,der,"Acute myeloid leukemia, NOS",1101,,,12,,U
8,q,22,der,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,28,,U
9,p,22,t,"Acute myeloid leukemia, NOS",1101,,,78,,B
9,p,22,t,Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,22,,B
9,p,22,t,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,9,,B
9,p,22,t,Acute myelomonocytic leukemia (FAB type M4),1107,,,38,,B
9,p,22,t,Acute monoblastic leukemia (FAB type M5),1108,,,113,,B
9,p,22,t,Acute monoblastic leukemia without differentiation (FAB type M5a),1109,,,46,,B
9,p,22,t,Acute monoblastic leukemia with differentiation (FAB type M5b),1110,,,16,,B
9,p,22,t,Acute megakaryoblastic leukemia (FAB type M7),1113,,,9,,B
9,p,22,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,28,,B
9,q,22,t,"Chondrosarcoma, myxoid",8625,Soft tissue,902.0,13,,B
9,p,22,add,"Acute myeloid leukemia, NOS",1101,,,13,,U
9,p,22,add,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,34,,U
9,p,22,add,Multiple myeloma,1702,,,12,,U
9,p,22,add,Diffuse large B-cell lymphoma,1820,,,9,,U
9,q,22,add,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,9,,U
9,p,22,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,84,,U
9,p,22,del,"Astrocytoma, grade III-IV/Glioblastoma",5104,Brain,801.0,14,,U
9,p,22,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,26,,U
9,p,22,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,11,,U
9,p,22,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,8,,U
9,q,22,del,"Acute myeloid leukemia, NOS",1101,,,22,,U
9,q,22,del,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,12,,U
9,q,22,del,"Acute myeloid leukemia, NOS",1101,,,38,,U
9,q,22,del,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,40,,U
9,q,22,del,Acute myelomonocytic leukemia (FAB type M4),1107,,,9,,U
9,q,22,del,"Acute myeloid leukemia, NOS",1101,,,21,,U
9,q,22,del,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,47,,U
9,q,22,del,Acute myelomonocytic leukemia (FAB type M4),1107,,,10,,U
9,q,22,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,11,,U
9,q,22,del,Diffuse large B-cell lymphoma,1820,,,12,TEX10::XPA,U
9,q,22,del,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,9,,U
9,q,22,del,"Acute myeloid leukemia, NOS",1101,,,21,,U
9,q,22,del,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,15,,U
9,q,22,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,8,,U
X,p,22,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,31,"IGH::CRLF2,P2RY8::IGH",B
X,p,22,add,"Acute myeloid leukemia, NOS",1101,,,10,,U
X,p,22,add,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,22,,U
X,p,22,add,Diffuse large B-cell lymphoma,1820,,,17,,U
X,p,22,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,12,"CSF2RA::CRLF2,P2RY8::CRLF2",U
X,p,22,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,12,"CSF2RA::CRLF2,P2RY8::CRLF2",U
10,q,22,t,Leiomyoma,8304,"Uterus, corpus",505.0,8,,B
10,q,22,t,"Chronic myeloid leukemia, aberrant translocation",1203,,,9,BCR::ABL1,B
10,q,22,t,Endometrial stromal sarcoma,8813,"Uterus, corpus",505.0,16,YWHAE::NUTM2B,B
10,q,22,add,"Acute myeloid leukemia, NOS",1101,,,8,,U
10,q,22,add,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,14,,U
10,q,22,add,Follicular lymphoma,1810,,,10,,U
10,q,22,add,Diffuse large B-cell lymphoma,1820,,,10,,U
10,q,22,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,17,,U
10,q,22,del,Follicular lymphoma,1810,,,9,,U
10,q,22,del,Follicular lymphoma,1810,,,28,,U
10,q,22,del,Diffuse large B-cell lymphoma,1820,,,11,,U
11,q,22,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,18,,U
11,q,22,del,Chronic lymphocytic leukemia,1802,,,28,,U
11,q,22,del,Chronic lymphocytic leukemia,1802,,,33,,U
11,q,22,del,Chronic lymphocytic leukemia,1802,,,9,,U
11,q,22,del,Chronic lymphocytic leukemia,1802,,,8,,U
13,q,22,del,"Acute myeloid leukemia, NOS",1101,,,20,,U
13,q,22,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,21,,U
13,q,22,del,Multiple myeloma,1702,,,14,,U
13,q,22,del,Chronic lymphocytic leukemia,1802,,,12,,U
13,q,22,del,Chronic lymphocytic leukemia,1802,,,10,,U
13,q,22,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,14,,U
13,q,22,del,Multiple myeloma,1702,,,9,,U
13,q,22,del,Chronic lymphocytic leukemia,1802,,,70,,U
14,q,22,del,Chronic lymphocytic leukemia,1802,,,16,,U
14,q,22,del,Adenocarcinoma,3111,Kidney,301.0,8,,U
14,q,22,del,Multiple myeloma,1702,,,8,,U
15,q,22,t,"Chronic myeloid leukemia, aberrant translocation",1203,,,9,"BCR::ABL1,BCR+",B
15,q,22,t,"Acute myeloid leukemia, NOS",1101,,,10,,B
15,q,22,t,Acute promyelocytic leukemia (FAB type M3),1106,,,109,,B
15,q,22,t,"Acute myeloid leukemia, NOS",1101,,,12,,B
15,q,22,t,Acute promyelocytic leukemia (FAB type M3),1106,,,267,,B
15,q,22,t,"Acute myeloid leukemia, NOS",1101,,,22,,B
15,q,22,t,Acute promyelocytic leukemia (FAB type M3),1106,,,630,RARA+,B
15,q,22,add,Multiple myeloma,1702,,,8,,U
15,q,22,der,Acute promyelocytic leukemia (FAB type M3),1106,,,15,,U
15,q,22,der,Acute promyelocytic leukemia (FAB type M3),1106,,,35,,U
15,q,22,ider,Acute promyelocytic leukemia (FAB type M3),1106,,,13,,U
15,q,22,ider,Acute promyelocytic leukemia (FAB type M3),1106,,,30,,U
16,q,22,inv,"Acute myeloid leukemia, NOS",1101,,,296,CBFB::MYH11,B
16,q,22,inv,Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,32,CBFB::MYH11,B
16,q,22,inv,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,82,CBFB::MYH11,B
16,q,22,inv,Acute myelomonocytic leukemia (FAB type M4),1107,,,668,"CBFB::MYH11,MYH11+",B
16,q,22,inv,Acute monoblastic leukemia (FAB type M5),1108,,,15,CBFB::MYH11,B
16,q,22,inv,"Chronic myeloid leukemia, t(9;22)",1202,,,37,CBFB::MYH11,B
16,q,22,t,"Acute myeloid leukemia, NOS",1101,,,15,CBFB::MYH11,B
16,q,22,t,Acute myelomonocytic leukemia (FAB type M4),1107,,,38,"CBFB::MYH11,MYH11::CBFB",B
16,q,22,add,"Acute myeloid leukemia, NOS",1101,,,13,,U
16,q,22,add,Multiple myeloma,1702,,,10,,U
16,q,22,del,"Acute myeloid leukemia, NOS",1101,,,22,,U
16,q,22,del,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,14,,U
16,q,22,del,Acute myelomonocytic leukemia (FAB type M4),1107,,,25,,U
16,q,22,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,18,CTCF::PARD6A,U
16,q,22,del,Multiple myeloma,1702,,,21,,U
16,q,22,del,Diffuse large B-cell lymphoma,1820,,,9,,U
17,q,22,t,Acute promyelocytic leukemia (FAB type M3),1106,,,12,,B
17,q,22,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,13,TCF3::HLF,B
21,q,22,t,"Acute myeloid leukemia, NOS",1101,,,41,RUNX1::MECOM,B
21,q,22,t,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,13,"RUNX1::MECOM,RUNX1+",B
21,q,22,t,Acute myelomonocytic leukemia (FAB type M4),1107,,,12,"RUNX1::MECOM,RUNX1+",B
21,q,22,t,"Chronic myeloid leukemia, t(9;22)",1202,,,66,RUNX1::MECOM,B
21,q,22,t,"Myelodysplastic syndrome, NOS",1501,,,16,RUNX1::MECOM,B
21,q,22,t,Bilineage or biphenotypic leukemia,1020,,,10,,B
21,q,22,t,"Acute myeloid leukemia, NOS",1101,,,520,"RUNX1::RUNX1T1,RUNX1::ZFPM2,RUNX1+,TRIQK::RUNX1",B
21,q,22,t,Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,99,RUNX1::RUNX1T1,B
21,q,22,t,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,1171,RUNX1::RUNX1T1,B
21,q,22,t,Acute promyelocytic leukemia (FAB type M3),1106,,,9,RUNX1::RUNX1T1,B
21,q,22,t,Acute myelomonocytic leukemia (FAB type M4),1107,,,65,RUNX1::RUNX1T1,B
21,q,22,t,"Chronic myeloid leukemia, t(9;22)",1202,,,12,RUNX1::RUNX1T1,B
21,q,22,t,"Myelodysplastic syndrome, NOS",1501,,,13,RUNX1+,B
21,q,22,t,Refractory anemia with excess of blasts (FAB),1509,,,9,,B
21,q,22,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,9,RUNX1::ARHGDIB,B
21,q,22,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,447,"ETS2::ETV6,ETV6::RUNX1,PDE9A::VWF,RUNX1::ATF7IP,RUNX1::DDX47,RUNX1::ETV6",B
21,q,22,t,Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,19,"ERG+,FUS::ERG",B
21,q,22,t,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,14,"ERG+,FUS::ERG",B
21,q,22,t,Acute myelomonocytic leukemia (FAB type M4),1107,,,9,FUS::ERG,B
21,q,22,t,Acute megakaryoblastic leukemia (FAB type M7),1113,,,8,FUS::ERG,B
21,q,22,t,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,15,"RUNX1::CBFA2T3,RUNX1+",B
21,q,22,add,"Acute myeloid leukemia, NOS",1101,,,57,,U
21,q,22,add,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,13,,U
21,q,22,add,Acute erythroleukemia (FAB type M6),1112,,,9,,U
21,q,22,add,"Chronic myeloid leukemia, t(9;22)",1202,,,9,,U
21,q,22,add,"Myelodysplastic syndrome, NOS",1501,,,19,,U
21,q,22,add,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,146,,U
21,q,22,add,Multiple myeloma,1702,,,17,,U
21,q,22,add,Diffuse large B-cell lymphoma,1820,,,13,,U
21,q,22,del,"Acute myeloid leukemia, NOS",1101,,,9,,U
21,q,22,del,"Acute myeloid leukemia, NOS",1101,,,14,,U
21,q,22,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,14,,U
21,q,22,der,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,21,,U
21,q,22,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,19,,U
21,q,22,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,8,,U
21,q,22,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,10,,U
21,q,22,der,"Acute myeloid leukemia, NOS",1101,,,12,,U
21,q,22,der,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,28,,U
21,q,22,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,63,,U
21,q,22,dup,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,10,,U
21,q,22,dup,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,14,,U
21,q,22,dup,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,44,,U
21,q,22,dup,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,22,,U
21,q,22,dup,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,22,,U
21,q,22,ider,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,8,,U
1,q,23,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,204,"TCF3::PBX1,TCF3+",B
1,q,23,del,Adenocarcinoma,3111,Ovary,501.0,8,,U
1,q,23,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,313,,U
1,q,23,dup,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,10,,U
2,p,23,t,Diffuse large B-cell lymphoma,1820,,,8,"NPM1::ALK,SQSTM1::ALK",B
2,p,23,t,"Anaplastic large cell lymphoma, systemic type",1922,,,70,NPM1::ALK,B
2,p,23,add,"Acute myeloid leukemia, NOS",1101,,,8,,U
2,p,23,add,Diffuse large B-cell lymphoma,1820,,,11,,U
2,p,23,del,Diffuse large B-cell lymphoma,1820,,,8,,U
3,p,23,inv,"Acute myeloid leukemia, NOS",1101,,,12,,B
3,p,23,del,"Undifferentiated carcinoma, small cell",3105,Lung,107.0,10,,U
5,q,23,del,"Acute myeloid leukemia, NOS",1101,,,9,,U
6,q,23,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,10,"AHI1::TRB,TRB::AHI1,TRB::MYB",B
6,p,23,t,"Acute myeloid leukemia, NOS",1101,,,42,,B
6,p,23,t,Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,10,,B
6,p,23,t,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,37,,B
6,p,23,t,Acute myelomonocytic leukemia (FAB type M4),1107,,,24,,B
6,p,23,add,"Acute myeloid leukemia, NOS",1101,,,11,,U
6,q,23,add,Multiple myeloma,1702,,,12,,U
6,p,23,del,"Acute myeloid leukemia, NOS",1101,,,10,,U
6,q,23,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,30,,U
6,q,23,del,Multiple myeloma,1702,,,10,,U
6,q,23,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,36,,U
6,q,23,del,Chronic lymphocytic leukemia,1802,,,9,,U
6,q,23,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,34,,U
6,q,23,del,Chronic lymphocytic leukemia,1802,,,10,,U
6,q,23,del,Diffuse large B-cell lymphoma,1820,,,13,,U
6,q,23,del,"Acute myeloid leukemia, NOS",1101,,,8,,U
6,q,23,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,36,,U
6,q,23,del,Multiple myeloma,1702,,,24,,U
6,q,23,del,Chronic lymphocytic leukemia,1802,,,17,,U
6,q,23,del,Follicular lymphoma,1810,,,20,,U
6,q,23,del,Diffuse large B-cell lymphoma,1820,,,20,LIN28B::STX7,U
6,q,23,del,Mycosis fungoides/Sézary syndrome,1906,,,9,,U
6,q,23,del,Adult T-cell lymphoma/leukemia (HTLV-1+),1926,,,8,,U
6,q,23,del,Adenocarcinoma,3111,Breast,401.0,13,,U
6,q,23,del,Adenocarcinoma,3111,Ovary,501.0,9,,U
6,q,23,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,17,,U
8,p,23,add,"Acute myeloid leukemia, NOS",1101,,,16,,U
8,p,23,add,Multiple myeloma,1702,,,12,,U
8,p,23,add,Diffuse large B-cell lymphoma,1820,,,12,,U
9,p,23,add,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,18,,U
11,q,23,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,22,"EPS15::KMT2A,KMT2A::EPS15,KMT2A+",B
11,q,23,t,Acute myelomonocytic leukemia (FAB type M4),1107,,,14,"KMT2A::MLLT11,KMT2A+",B
11,q,23,t,"Acute myeloid leukemia, NOS",1101,,,10,KMT2A+,B
11,q,23,t,Bilineage or biphenotypic leukemia,1020,,,29,"KMT2A::AFF1,KMT2A+",B
11,q,23,t,"Acute myeloid leukemia, NOS",1101,,,14,"AFF1::KMT2A,KMT2A::AFF1,KMT2A::SEPTIN11,KMT2A::USO1",B
11,q,23,t,Acute myelomonocytic leukemia (FAB type M4),1107,,,10,KMT2A::AFF1,B
11,q,23,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,609,"AFF1::CENATAC,AFF1::KMT2A,KMT2A::AFF1,KMT2A::SEPTIN11,KMT2A+",B
11,q,23,t,"Acute myeloid leukemia, NOS",1101,,,33,"KMT2A::AFDN,KMT2A+",B
11,q,23,t,Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,13,KMT2A::AFDN,B
11,q,23,t,Acute myelomonocytic leukemia (FAB type M4),1107,,,30,"KMT2A::AFDN,KMT2A+",B
11,q,23,t,Acute monoblastic leukemia (FAB type M5),1108,,,17,"KMT2A::AFDN,KMT2A+",B
11,q,23,t,Acute monoblastic leukemia without differentiation (FAB type M5a),1109,,,14,"KMT2A::AFDN,KMT2A+",B
11,q,23,t,Acute monoblastic leukemia with differentiation (FAB type M5b),1110,,,15,"KMT2A::AFDN,KMT2A+",B
11,q,23,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,18,"KMT2A::AFDN,KMT2A+",B
11,q,23,t,"Acute myeloid leukemia, NOS",1101,,,24,"KMT2A::MLLT3,KMT2A+",B
11,q,23,t,Acute myelomonocytic leukemia (FAB type M4),1107,,,24,"KMT2A::MLLT3,KMT2A+",B
11,q,23,t,Acute monoblastic leukemia (FAB type M5),1108,,,58,"KMT2A::MLLT3,KMT2A+",B
11,q,23,t,Acute monoblastic leukemia without differentiation (FAB type M5a),1109,,,33,"KMT2A::MLLT3,KMT2A+",B
11,q,23,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,11,KMT2A::MLLT3,B
11,q,23,t,"Acute myeloid leukemia, NOS",1101,,,78,,B
11,q,23,t,Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,22,,B
11,q,23,t,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,9,,B
11,q,23,t,Acute myelomonocytic leukemia (FAB type M4),1107,,,38,,B
11,q,23,t,Acute monoblastic leukemia (FAB type M5),1108,,,113,,B
11,q,23,t,Acute monoblastic leukemia without differentiation (FAB type M5a),1109,,,46,,B
11,q,23,t,Acute monoblastic leukemia with differentiation (FAB type M5b),1110,,,16,,B
11,q,23,t,Acute megakaryoblastic leukemia (FAB type M7),1113,,,9,,B
11,q,23,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,28,,B
11,q,23,t,"Acute myeloid leukemia, NOS",1101,,,11,"KMT2A::RARA,KMT2A+,ZBTB16::RARA",B
11,q,23,t,Acute promyelocytic leukemia (FAB type M3),1106,,,31,ZBTB16::RARA,B
11,q,23,t,Acute myelomonocytic leukemia (FAB type M4),1107,,,13,KMT2A+,B
11,q,23,t,"Acute myeloid leukemia, NOS",1101,,,9,"KMT2A::SEPTIN9,KMT2A+",B
11,q,23,t,Acute myelomonocytic leukemia (FAB type M4),1107,,,11,"KMT2A::SEPTIN9,KMT2A+",B
11,q,23,t,Bilineage or biphenotypic leukemia,1020,,,18,"KMT2A::ELL,KMT2A::MLLT1",B
11,q,23,t,"Acute myeloid leukemia, NOS",1101,,,72,"KMT2A::ELL,KMT2A::MLLT1,KMT2A::MYO1F,KMT2A::SH3GL1,KMT2A::VAV1,KMT2A+,WDR18::H2AX",B
11,q,23,t,Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,8,"KMT2A::MLLT1,KMT2A+",B
11,q,23,t,Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,23,KMT2A+,B
11,q,23,t,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,26,"KMT2A::ELL,KMT2A::MLLT1,KMT2A+",B
11,q,23,t,Acute myelomonocytic leukemia (FAB type M4),1107,,,43,"KMT2A::ELL,KMT2A::MLLT1,KMT2A+",B
11,q,23,t,Acute monoblastic leukemia (FAB type M5),1108,,,30,"KMT2A::ELL,KMT2A::MLLT1,KMT2A::MYO1F",B
11,q,23,t,Acute monoblastic leukemia without differentiation (FAB type M5a),1109,,,28,"KMT2A::MLLT1,KMT2A+",B
11,q,23,t,Acute monoblastic leukemia with differentiation (FAB type M5b),1110,,,19,"KMT2A::ELL,KMT2A::MLLT1,KMT2A::SUGP2",B
11,q,23,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,166,"KMT2A::ELL,KMT2A::MLLT1,KMT2A::RANBP3,KMT2A+",B
11,q,23,t,Ewing sarcoma,8740,Skeleton,901.0,8,,B
11,q,23,add,"Acute myeloid leukemia, NOS",1101,,,49,"+KMT2A,KMT2A+",U
11,q,23,add,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,10,KMT2A+,U
11,q,23,add,Acute myelomonocytic leukemia (FAB type M4),1107,,,12,,U
11,q,23,add,Acute monoblastic leukemia (FAB type M5),1108,,,9,KMT2A+,U
11,q,23,add,"Myelodysplastic syndrome, NOS",1501,,,11,,U
11,q,23,add,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,52,KMT2A+,U
11,q,23,add,Multiple myeloma,1702,,,26,,U
11,q,23,add,"Mature B-cell neoplasm, NOS",1801,,,10,,U
11,q,23,add,Follicular lymphoma,1810,,,8,,U
11,q,23,add,Diffuse large B-cell lymphoma,1820,,,29,,U
11,q,23,add,Burkitt lymphoma/leukemia,1822,,,15,,U
11,q,23,add,Adenocarcinoma,3111,Ovary,501.0,13,,U
11,q,23,del,"Acute myeloid leukemia, NOS",1101,,,16,,U
11,q,23,del,Acute monoblastic leukemia (FAB type M5),1108,,,8,,U
11,q,23,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,18,,U
11,q,23,del,Chronic lymphocytic leukemia,1802,,,31,,U
11,q,23,del,"Acute myeloid leukemia, NOS",1101,,,10,KMT2A+,U
11,q,23,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,16,KMT2A+,U
11,q,23,del,Chronic lymphocytic leukemia,1802,,,34,,U
11,q,23,del,"Acute myeloid leukemia, NOS",1101,,,9,,U
11,q,23,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,16,,U
11,q,23,del,Chronic lymphocytic leukemia,1802,,,32,,U
11,q,23,del,Chronic lymphocytic leukemia,1802,,,33,,U
11,q,23,del,"Acute myeloid leukemia, NOS",1101,,,42,"KMT2A+,KMT2A::DCPS,KMT2A::TIRAP",U
11,q,23,del,Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,8,KMT2A+,U
11,q,23,del,Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,11,"KMT2A+,KMT2A::CBL",U
11,q,23,del,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,10,KMT2A+,U
11,q,23,del,Acute myelomonocytic leukemia (FAB type M4),1107,,,24,"KMT2A+,KMT2A::ARHGEF12",U
11,q,23,del,Acute monoblastic leukemia (FAB type M5),1108,,,29,KMT2A+,U
11,q,23,del,Acute monoblastic leukemia without differentiation (FAB type M5a),1109,,,8,KMT2A::ARHGEF12,U
11,q,23,del,"Myelodysplastic syndrome, NOS",1501,,,10,,U
11,q,23,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,127,"KMT2A+,KMT2A::BCL9L",U
11,q,23,del,Multiple myeloma,1702,,,16,,U
11,q,23,del,Chronic lymphocytic leukemia,1802,,,22,,U
11,q,23,del,Diffuse large B-cell lymphoma,1820,,,11,,U
11,q,23,del,Adenocarcinoma,3111,Breast,401.0,15,,U
11,q,23,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,8,KMT2A+,U
11,q,23,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,14,,U
11,q,23,hsr,"Acute myeloid leukemia, NOS",1101,,,16,+KMT2A,U
11,q,23,hsr,"Myelodysplastic syndrome, NOS",1501,,,8,,U
16,q,23,t,Multiple myeloma,1702,,,9,"IGH::MAF,IGH::WWOX,IGH+",B
17,q,23,add,"Acute myeloid leukemia, NOS",1101,,,9,,U
18,q,23,add,"Acute myeloid leukemia, NOS",1101,,,14,,U
18,q,23,add,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,13,,U
18,q,23,add,Multiple myeloma,1702,,,23,,U
18,q,23,add,Chronic lymphocytic leukemia,1802,,,8,,U
18,q,23,add,Mantle cell lymphoma,1808,,,8,,U
18,q,23,add,Follicular lymphoma,1810,,,11,,U
18,q,23,add,Diffuse large B-cell lymphoma,1820,,,19,,U
6,q,24,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,23,,U
6,q,24,del,"Carcinoma, NOS",3102,Breast,401.0,9,,U
6,q,24,del,Adenocarcinoma,3111,Ovary,501.0,10,,U
8,q,24,t,Multiple myeloma,1702,,,8,,B
8,q,24,t,"Mature B-cell neoplasm, NOS",1801,,,8,MYC+,B
8,q,24,t,Burkitt lymphoma/leukemia,1822,,,10,IGK::MYC,B
8,q,24,t,Follicular lymphoma,1810,,,8,,B
8,q,24,t,Diffuse large B-cell lymphoma,1820,,,8,MYC+,B
